  0.00000000e+00  8.19753655e-02  6.28744111e-01  8.91234872e-01  8.48178930e-01  8.57169306e-01  9.08132204e-01  6.94192477e-01  8.19753655e-02  0.00000000e+00  9.21668806e+00
  0.00000000e+00  1.80569872e-01  7.21478533e-01  9.81300393e-01  9.38638214e-01  9.47505958e-01  9.97888361e-01  7.84502092e-01  1.80569872e-01  0.00000000e+00  1.11952707e+01
  0.00000000e+00  2.95214946e-01  8.31967155e-01  1.08925737e+00  1.04695901e+00  1.05572567e+00  1.10558447e+00  8.92700848e-01  2.95214946e-01  0.00000000e+00  1.37286544e+01
  0.00000000e+00  4.28801013e-01  9.61410370e-01  1.21628174e+00  1.17433643e+00  1.18300210e+00  1.23236159e+00  1.02000506e+00  4.28801013e-01  0.00000000e+00  1.68814406e+01
  0.00000000e+00  5.82614340e-01  1.11125019e+00  1.36375886e+00  1.32215173e+00  1.33073173e+00  1.37961607e+00  1.16781113e+00  5.82614340e-01  0.00000000e+00  2.07155860e+01
  0.00000000e+00  7.58048002e-01  1.28281140e+00  1.53310822e+00  1.49179023e+00  1.50030182e+00  1.54876572e+00  1.33743579e+00  7.58048002e-01  0.00000000e+00  2.52899636e+01
  0.00000000e+00  9.56942851e-01  1.47795636e+00  1.72606451e+00  1.68505148e+00  1.69349260e+00  1.74154538e+00  1.53075733e+00  9.56942851e-01  0.00000000e+00  3.06767619e+01
  0.00000000e+00  1.18206668e+00  1.69948051e+00  1.94551764e+00  1.90473980e+00  1.91312563e+00  1.96082244e+00  1.75053299e+00  1.18206668e+00  0.00000000e+00  3.69873780e+01
  8.17789042e-02  1.42410085e+00  1.93792803e+00  2.18194561e+00  2.14141253e+00  2.14975274e+00  2.19710032e+00  1.98732241e+00  1.42410085e+00  8.17789042e-02  4.39752180e+01
  3.91292338e-01  1.71746927e+00  2.22758766e+00  2.46951608e+00  2.42924582e+00  2.43754176e+00  2.48452557e+00  2.27532339e+00  1.71746927e+00  3.91292338e-01  5.22852156e+01
  7.32920787e-01  2.04587397e+00  2.55236228e+00  2.79225717e+00  2.75224453e+00  2.76049704e+00  2.80714088e+00  2.59846958e+00  2.04587397e+00  7.32920787e-01  6.16700052e+01
  1.11202381e+00  2.41216483e+00  2.91510817e+00  3.15301533e+00  3.11321723e+00  3.12144236e+00  3.16777543e+00  2.95964679e+00  2.41216483e+00  1.11202381e+00  7.22910271e+01
  1.53124023e+00  2.81886881e+00  3.31830785e+00  3.55428404e+00  3.51469308e+00  3.52289466e+00  3.56893784e+00  3.36133837e+00  2.81886881e+00  1.53124023e+00  8.42030882e+01
  1.99299550e+00  3.26833239e+00  3.76432750e+00  3.99838181e+00  3.95899279e+00  3.96717898e+00  4.01295027e+00  3.80589489e+00  3.26833239e+00  1.99299550e+00  9.74671913e+01
  2.50038122e+00  3.76370100e+00  4.25632052e+00  4.48850016e+00  4.44931763e+00  4.45749030e+00  4.50298429e+00  4.29648450e+00  3.76370100e+00  2.50038122e+00  1.12161220e+02
  3.05568583e+00  4.30722202e+00  4.79650075e+00  5.02686434e+00  4.98785797e+00  4.99603318e+00  5.04128450e+00  4.83530673e+00  4.30722202e+00  3.05568583e+00  1.28335054e+02
  3.66195600e+00  4.90191142e+00  5.38789862e+00  5.61645081e+00  5.57764369e+00  5.58581737e+00  5.63082798e+00  5.42539897e+00  4.90191142e+00  3.66195600e+00  1.46062570e+02
  4.32206566e+00  5.55061321e+00  6.03335798e+00  6.26015021e+00  6.22151755e+00  6.22969863e+00  6.27447774e+00  6.06959800e+00  5.55061321e+00  4.32206566e+00  1.65391153e+02
  5.03874741e+00  6.25614826e+00  6.73567635e+00  6.96074100e+00  6.92227856e+00  6.93047601e+00  6.97505368e+00  6.77070111e+00  6.25614826e+00  5.03874741e+00  1.86384546e+02
  5.81510699e+00  7.02146558e+00  7.49785083e+00  7.72119747e+00  7.68286849e+00  7.69115505e+00  7.73551599e+00  7.53169744e+00  7.02146558e+00  5.81510699e+00  2.09087120e+02
  6.65380600e+00  7.84934468e+00  8.32258838e+00  8.54433721e+00  8.50619595e+00  8.51446681e+00  8.55864114e+00  8.35531729e+00  7.84934462e+00  6.65380594e+00  2.33545244e+02
  7.55813682e+00  8.74298936e+00  9.21323604e+00  9.43329343e+00  9.39522704e+00  9.40354717e+00  9.44752381e+00  9.24483210e+00  8.74298934e+00  7.55813679e+00  2.59813483e+02
  8.53068365e+00  9.70505693e+00  1.01722030e+01  1.03906857e+01  1.03529293e+01  1.03612352e+01  1.04049968e+01  1.02027407e+01  9.70505693e+00  8.53068365e+00  2.87918519e+02
  9.57506671e+00  1.07390539e+01  1.12032690e+01  1.14199467e+01  1.13822177e+01  1.13905707e+01  1.14343212e+01  1.12327490e+01  1.07390539e+01  9.57506671e+00  3.17910506e+02
  1.06934897e+01  1.18474531e+01  1.23087067e+01  1.25239258e+01  1.24861346e+01  1.24944748e+01  1.25382384e+01  1.23372048e+01  1.18474531e+01  1.06934897e+01  3.49815086e+02
  1.18890547e+01  1.30329342e+01  1.34912486e+01  1.37049771e+01  1.36674373e+01  1.36759124e+01  1.37193841e+01  1.35187639e+01  1.30329342e+01  1.18890553e+01  3.83650749e+02
  1.31651242e+01  1.42990412e+01  1.47542806e+01  1.49668042e+01  1.49292322e+01  1.49377954e+01  1.49812310e+01  1.47809631e+01  1.42990412e+01  1.31651245e+01  4.19455732e+02
  1.45242502e+01  1.56485135e+01  1.61011249e+01  1.63117400e+01  1.62743853e+01  1.62830265e+01  1.63262683e+01  1.61267509e+01  1.56485135e+01  1.45242502e+01  4.57241991e+02
  1.59693077e+01  1.70838959e+01  1.75334679e+01  1.77425781e+01  1.77055471e+01  1.77141674e+01  1.77572294e+01  1.75581853e+01  1.70838959e+01  1.59693077e+01  4.97026645e+02
  1.75028449e+01  1.86077295e+01  1.90546550e+01  1.92622648e+01  1.92252131e+01  1.92339853e+01  1.92769518e+01  1.90786900e+01  1.86077295e+01  1.75028449e+01  5.38810990e+02
  1.91278749e+01  2.02234865e+01  2.06675330e+01  2.08737777e+01  2.08368429e+01  2.08456023e+01  2.08885723e+01  2.06906606e+01  2.02234865e+01  1.91278749e+01  5.82616175e+02
  2.08464896e+01  2.19328138e+01  2.23738801e+01  2.25788674e+01  2.25420031e+01  2.25508412e+01  2.25938487e+01  2.23962504e+01  2.19328138e+01  2.08464896e+01  6.28425363e+02
  2.26597111e+01  2.37371586e+01  2.41756428e+01  2.43791117e+01  2.43423756e+01  2.43513787e+01  2.43942119e+01  2.41972556e+01  2.37371594e+01  2.26597111e+01  6.76195385e+02
  2.46009571e+01  2.56683927e+01  2.61032600e+01  2.63051154e+01  2.62685012e+01  2.62775376e+01  2.63202839e+01  2.61241162e+01  2.56683928e+01  2.46009571e+01  7.26743584e+02
  2.67060211e+01  2.77596178e+01  2.81892578e+01  2.83890237e+01  2.83525144e+01  2.83616173e+01  2.84043404e+01  2.82093609e+01  2.77596178e+01  2.67060211e+01  7.80910740e+02
  0.00000000e+00  5.04356478e-02  5.78646731e-01  8.28900975e-01  7.88673051e-01  7.96558135e-01  8.43436683e-01  6.29400210e-01  5.04356472e-02  0.00000000e+00  7.51758957e+00
  0.00000000e+00  7.93931071e-02  6.06155756e-01  8.55601380e-01  8.15397205e-01  8.23275122e-01  8.70104082e-01  6.56404160e-01  7.93931065e-02  0.00000000e+00  8.11863823e+00
  0.00000000e+00  1.71806164e-01  6.92903899e-01  9.39877237e-01  8.99941285e-01  9.07739036e-01  9.54160533e-01  7.41163014e-01  1.71806164e-01  0.00000000e+00  1.00268587e+01
  0.00000000e+00  2.79602255e-01  7.96632087e-01  1.04123781e+00  1.00157082e+00  1.00932621e+00  1.05534061e+00  8.43025588e-01  2.79602255e-01  0.00000000e+00  1.24648067e+01
  0.00000000e+00  4.05396364e-01  9.18393710e-01  1.16073325e+00  1.12131345e+00  1.12901761e+00  1.17467394e+00  9.63023998e-01  4.05396364e-01  0.00000000e+00  1.54905697e+01
  0.00000000e+00  5.50328601e-01  1.05942665e+00  1.29959759e+00  1.26040777e+00  1.26806066e+00  1.31339339e+00  1.10240854e+00  5.50328601e-01  0.00000000e+00  1.91592503e+01
  0.00000000e+00  7.15625903e-01  1.22093747e+00  1.45902686e+00  1.42005179e+00  1.42768289e+00  1.47269133e+00  1.26235313e+00  7.15625902e-01  0.00000000e+00  2.35227350e+01
  0.00000000e+00  9.02937085e-01  1.40458998e+00  1.64066086e+00  1.60187929e+00  1.60948643e+00  1.65422923e+00  1.44452241e+00  9.02937081e-01  0.00000000e+00  2.86453284e+01
  0.00000000e+00  1.11475633e+00  1.61290110e+00  1.84704352e+00  1.80842912e+00  1.81600565e+00  1.86051595e+00  1.65141441e+00  1.11475633e+00  0.00000000e+00  3.46265976e+01
  7.63092347e-02  1.34249629e+00  1.83713464e+00  2.06938359e+00  2.03093283e+00  2.03850696e+00  2.08277417e+00  1.87431159e+00  1.34249629e+00  7.63092354e-02  4.12325998e+01
  3.67076338e-01  1.61819431e+00  2.10921086e+00  2.33952685e+00  2.30126691e+00  2.30883891e+00  2.35284860e+00  2.14505097e+00  1.61819431e+00  3.67076338e-01  4.90632065e+01
  6.87633628e-01  1.92636424e+00  2.41384742e+00  2.64225272e+00  2.60417167e+00  2.61175163e+00  2.65551181e+00  2.44837837e+00  1.92636424e+00  6.87633628e-01  5.78807533e+01
  1.04277580e+00  2.26953856e+00  2.75356162e+00  2.98010317e+00  2.94217992e+00  2.94976139e+00  2.99332000e+00  2.78683816e+00  2.26953856e+00  1.04277580e+00  6.78305862e+01
  1.43488372e+00  2.64994754e+00  3.13054981e+00  3.35530610e+00  3.31750504e+00  3.32509843e+00  3.36847530e+00  3.16259989e+00  2.64994754e+00  1.43488372e+00  7.89581097e+01
  1.86606288e+00  3.06962960e+00  3.54687611e+00  3.76985875e+00  3.73218284e+00  3.73980870e+00  3.78302169e+00  3.57776381e+00  3.06962965e+00  1.86606288e+00  9.13135244e+01
  2.33904194e+00  3.53137314e+00  4.00531556e+00  4.22654627e+00  4.18902839e+00  4.19667053e+00  4.23970504e+00  4.03508655e+00  3.53137314e+00  2.33904194e+00  1.04965769e+02
  2.85581857e+00  4.03710019e+00  4.50781576e+00  4.72733971e+00  4.68994573e+00  4.69761429e+00  4.74049673e+00  4.53649780e+00  4.03710019e+00  2.85581857e+00  1.19952924e+02
  3.41902256e+00  4.58947550e+00  5.05696922e+00  5.27482109e+00  5.23756234e+00  5.24527175e+00  5.28799310e+00  5.08462633e+00  4.58947550e+00  3.41902256e+00  1.36334391e+02
  4.03115075e+00  5.19095176e+00  5.65529466e+00  5.87149446e+00  5.83435222e+00  5.84210292e+00  5.88469515e+00  5.68193630e+00  5.19095176e+00  4.03115075e+00  1.54154870e+02
  4.69457442e+00  5.84393842e+00  6.30516504e+00  6.51975802e+00  6.48271616e+00  6.49051087e+00  6.53300883e+00  6.33083701e+00  5.84393842e+00  4.69457442e+00  1.73456358e+02
  5.41196617e+00  6.55099830e+00  7.00917383e+00  7.22217544e+00  7.18523484e+00  7.19308409e+00  7.23547576e+00  7.03391250e+00  6.55099825e+00  5.41196617e+00  1.94282838e+02
  6.18560323e+00  7.31449987e+00  7.76964179e+00  7.98111943e+00  7.94426095e+00  7.95218253e+00  7.99447390e+00  7.79349335e+00  7.31449984e+00  6.18560320e+00  2.16665959e+02
  7.01829157e+00  8.13720826e+00  8.58937725e+00  8.79928349e+00  8.76255222e+00  8.77053088e+00  8.81271331e+00  8.61235076e+00  8.13720825e+00  7.01829161e+00  2.40648783e+02
  7.91222793e+00  9.02133778e+00  9.47052875e+00  9.67897787e+00  9.64238116e+00  9.65039510e+00  9.69251609e+00  9.49257800e+00  9.02133778e+00  7.91222793e+00  2.66248593e+02
  8.87042615e+00  9.96983044e+00  1.04161964e+01  1.06230295e+01  1.05864105e+01  1.05945681e+01  1.06366293e+01  1.04375053e+01  9.96983044e+00  8.87042615e+00  2.93503895e+02
  9.89492181e+00  1.09848226e+01  1.14283123e+01  1.16336918e+01  1.15972040e+01  1.16054220e+01  1.16474647e+01  1.14487893e+01  1.09848226e+01  9.89492178e+00  3.22431790e+02
  1.09881309e+01  1.20686371e+01  1.25092727e+01  1.27131656e+01  1.26768213e+01  1.26850921e+01  1.27269277e+01  1.25290094e+01  1.20686371e+01  1.09881313e+01  3.53045931e+02
  1.21527388e+01  1.32239092e+01  1.36617233e+01  1.38644565e+01  1.38280285e+01  1.38363699e+01  1.38783907e+01  1.36808106e+01  1.32239092e+01  1.21527389e+01  3.85368963e+02
  1.33914450e+01  1.44533038e+01  1.48884117e+01  1.50894626e+01  1.50532993e+01  1.50618184e+01  1.51035201e+01  1.49067600e+01  1.44533038e+01  1.33914450e+01  4.19408931e+02
  1.47057189e+01  1.57587230e+01  1.61909117e+01  1.63907142e+01  1.63545590e+01  1.63631261e+01  1.64049589e+01  1.62085184e+01  1.57587230e+01  1.47057189e+01  4.55170175e+02
  1.60982437e+01  1.71422541e+01  1.75718767e+01  1.77702467e+01  1.77340945e+01  1.77428371e+01  1.77846021e+01  1.75889265e+01  1.71422541e+01  1.60982437e+01  4.92652809e+02
  1.75714164e+01  1.86066583e+01  1.90335047e+01  1.92304860e+01  1.91946034e+01  1.92034240e+01  1.92450292e+01  1.90498144e+01  1.86066583e+01  1.75714164e+01  5.31864368e+02
  1.91267585e+01  2.01533026e+01  2.05774105e+01  2.07731880e+01  2.07372146e+01  2.07461006e+01  2.07879335e+01  2.05931631e+01  2.01533026e+01  1.91267585e+01  5.72785790e+02
  2.07650742e+01  2.17831878e+01  2.22046450e+01  2.23991518e+01  2.23634407e+01  2.23724001e+01  2.24140199e+01  2.22199319e+01  2.17831883e+01  2.07650742e+01  6.15370858e+02
  2.25165485e+01  2.35246468e+01  2.39425993e+01  2.41357242e+01  2.41004860e+01  2.41095712e+01  2.41508193e+01  2.39571475e+01  2.35246468e+01  2.25165485e+01  6.60344317e+02
  2.44131501e+01  2.54075251e+01  2.58203900e+01  2.60116760e+01  2.59771942e+01  2.59863471e+01  2.60270758e+01  2.58344761e+01  2.54075251e+01  2.44131501e+01  7.08448621e+02
  0.00000000e+00  4.92881744e-02  5.57886400e-01  7.95923536e-01  7.57866799e-01  7.64886864e-01  8.08430251e-01  5.95796693e-01  4.92881734e-02  0.00000000e+00  6.55007339e+00
  0.00000000e+00  7.65730496e-02  5.83693849e-01  8.20971711e-01  7.82914008e-01  7.89940378e-01  8.33471342e-01  6.21197810e-01  7.65730485e-02  0.00000000e+00  7.13178350e+00
  0.00000000e+00  1.63377336e-01  6.64998651e-01  8.99964406e-01  8.62095815e-01  8.69092326e-01  9.12342705e-01  7.00901998e-01  1.63377336e-01  0.00000000e+00  8.97574954e+00
  0.00000000e+00  2.64901540e-01  7.62523980e-01  9.95288284e-01  9.57598813e-01  9.64576853e-01  1.00756748e+00  7.96931943e-01  2.64901540e-01  0.00000000e+00  1.13251463e+01
  0.00000000e+00  3.83506074e-01  8.77172346e-01  1.10783327e+00  1.07031223e+00  1.07728447e+00  1.12002942e+00  9.10178394e-01  3.83506074e-01  0.00000000e+00  1.42317330e+01
  0.00000000e+00  5.20195793e-01  1.01004297e+00  1.23869840e+00  1.20132122e+00  1.20827732e+00  1.25082014e+00  1.04172795e+00  5.20195793e-01  0.00000000e+00  1.77442275e+01
  0.00000000e+00  6.76043857e-01  1.16217474e+00  1.38888300e+00  1.35165334e+00  1.35861480e+00  1.40096011e+00  1.19260445e+00  6.76043855e-01  0.00000000e+00  2.19078753e+01
  0.00000000e+00  8.52522273e-01  1.33508014e+00  1.55994385e+00  1.52280987e+00  1.52978624e+00  1.57198482e+00  1.36433790e+00  8.52522267e-01  0.00000000e+00  2.67796782e+01
  0.00000000e+00  1.05188852e+00  1.53100240e+00  1.75405740e+00  1.71702842e+00  1.72403530e+00  1.76608466e+00  1.55914415e+00  1.05188852e+00  0.00000000e+00  3.24477972e+01
  7.12526339e-02  1.26617846e+00  1.74190163e+00  1.96317674e+00  1.92626549e+00  1.93329077e+00  1.97519538e+00  1.76898357e+00  1.26617846e+00  7.12526348e-02  3.86913067e+01
  3.44414727e-01  1.52527958e+00  1.99745123e+00  2.21695876e+00  2.18016490e+00  2.18721865e+00  2.22897341e+00  2.02347290e+00  1.52527958e+00  3.44414727e-01  4.60667026e+01
  6.45164028e-01  1.81440459e+00  2.28316946e+00  2.50086295e+00  2.46420455e+00  2.47128832e+00  2.51290199e+00  2.30814223e+00  1.81440459e+00  6.45164028e-01  5.43465530e+01
