  6.39937464e+00  7.76914182e+00  7.98478954e+00  8.27963913e+00  8.26845276e+00  8.29840555e+00  8.28639804e+00  8.13555881e+00  7.76914183e+00  6.39937464e+00  2.29004729e+02
  7.30812965e+00  8.66361203e+00  8.88491222e+00  9.17619771e+00  9.16461619e+00  9.19431408e+00  9.18397275e+00  9.03086008e+00  8.66361200e+00  7.30812962e+00  2.55389340e+02
  8.28945057e+00  9.62940329e+00  9.85749621e+00  1.01443647e+01  1.01331152e+01  1.01598930e+01  1.01511497e+01  9.99901189e+00  9.62940328e+00  8.28945056e+00  2.83856810e+02
  9.34517503e+00  1.06721225e+01  1.09061748e+01  1.11890840e+01  1.11755202e+01  1.12032884e+01  1.11964245e+01  1.10435510e+01  1.06721225e+01  9.34517503e+00  3.14405443e+02
  1.04819362e+01  1.17952878e+01  1.20324505e+01  1.23126109e+01  1.23002582e+01  1.23262340e+01  1.23196902e+01  1.21653526e+01  1.17952878e+01  1.04819362e+01  3.47102326e+02
  1.16992842e+01  1.30009325e+01  1.32423861e+01  1.35179009e+01  1.35046740e+01  1.35305216e+01  1.35244001e+01  1.33713347e+01  1.30009325e+01  1.16992842e+01  3.82010914e+02
  1.30037507e+01  1.42908601e+01  1.45378179e+01  1.48099262e+01  1.47961339e+01  1.48224684e+01  1.48173774e+01  1.46624173e+01  1.42908601e+01  1.30037510e+01  4.19126575e+02
  1.43972074e+01  1.56720710e+01  1.59225709e+01  1.61918846e+01  1.61773921e+01  1.62036087e+01  1.62003534e+01  1.60449365e+01  1.56720710e+01  1.43972075e+01  4.58521057e+02
  1.58853328e+01  1.71456907e+01  1.74022758e+01  1.76675908e+01  1.76527953e+01  1.76784941e+01  1.76734957e+01  1.75200213e+01  1.71456907e+01  1.58853328e+01  5.00199680e+02
  1.74681421e+01  1.87184339e+01  1.89781195e+01  1.92394576e+01  1.92245110e+01  1.92484281e+01  1.92479931e+01  1.90913067e+01  1.87184339e+01  1.74681421e+01  5.44189356e+02
  1.91519263e+01  2.03894881e+01  2.06520294e+01  2.09096111e+01  2.08955683e+01  2.09201635e+01  2.09183833e+01  2.07631690e+01  2.03894881e+01  1.91519263e+01  5.90503864e+02
  2.09393332e+01  2.21646103e+01  2.24305099e+01  2.26849331e+01  2.26717367e+01  2.26934277e+01  2.26943947e+01  2.25368202e+01  2.21646103e+01  2.09393332e+01  6.39183398e+02
  2.28324850e+01  2.40451172e+01  2.43157022e+01  2.45659628e+01  2.45517534e+01  2.45744692e+01  2.45772056e+01  2.44184384e+01  2.40451172e+01  2.28324850e+01  6.90200497e+02
  2.48332774e+01  2.60337153e+01  2.63073157e+01  2.65571137e+01  2.65399991e+01  2.65642071e+01  2.65654173e+01  2.64072766e+01  2.60337156e+01  2.48332774e+01  7.43528516e+02
  2.69763707e+01  2.81649762e+01  2.84421519e+01  2.86864018e+01  2.86718533e+01  2.86940285e+01  2.86973548e+01  2.85386646e+01  2.81649763e+01  2.69763706e+01  8.00081873e+02
  2.93074767e+01  3.04787594e+01  3.07548773e+01  3.09962171e+01  3.09810557e+01  3.10026729e+01  3.10062450e+01  3.08495408e+01  3.04787594e+01  2.93074767e+01  8.60786704e+02
  0.00000000e+00  1.28419653e-01  2.62596117e-01  6.22351201e-01  6.17075411e-01  6.55625571e-01  6.26838108e-01  4.83891935e-01  1.28419653e-01  0.00000000e+00  1.86844637e+01
  0.00000000e+00  1.64098638e-01  3.00853727e-01  6.58642789e-01  6.53183222e-01  6.91445169e-01  6.63172593e-01  5.20078222e-01  1.64098638e-01  0.00000000e+00  1.91886877e+01
  0.00000000e+00  2.81313999e-01  4.27995382e-01  7.78758453e-01  7.72741087e-01  8.09818523e-01  7.83376631e-01  6.39041401e-01  2.81313999e-01  0.00000000e+00  2.06934394e+01
  0.00000000e+00  4.11955004e-01  5.69294502e-01  9.13442874e-01  9.06903665e-01  9.42874266e-01  9.18175469e-01  7.72652623e-01  4.11955004e-01  0.00000000e+00  2.27662038e+01
  0.00000000e+00  5.59251167e-01  7.26389838e-01  1.06428419e+00  1.05725760e+00  1.09218173e+00  1.06913721e+00  9.22528135e-01  5.59251167e-01  0.00000000e+00  2.54725897e+01
  0.00000000e+00  7.24775699e-01  9.01104711e-01  1.23303456e+00  1.22554325e+00  1.25949627e+00  1.23800261e+00  1.09040686e+00  7.24775699e-01  0.00000000e+00  2.88749689e+01
  0.00000000e+00  9.10172772e-01  1.09508444e+00  1.42141002e+00  1.41344232e+00  1.44647131e+00  1.42649360e+00  1.27790181e+00  9.10172772e-01  0.00000000e+00  3.30324256e+01
  0.00000000e+00  1.11747959e+00  1.31046005e+00  1.63139279e+00  1.62299464e+00  1.65515026e+00  1.63659988e+00  1.48714675e+00  1.11747959e+00  0.00000000e+00  3.80173139e+01
  0.00000000e+00  1.34965105e+00  1.55027497e+00  1.86608197e+00  1.85722852e+00  1.88855579e+00  1.87141321e+00  1.72110770e+00  1.34965105e+00  0.00000000e+00  4.39410256e+01
  1.52940511e-01  1.59753071e+00  1.80523086e+00  2.11614437e+00  2.10686785e+00  2.13742162e+00  2.12160316e+00  1.97051853e+00  1.59753071e+00  1.52940511e-01  5.05499999e+01
  4.70844425e-01  1.89592770e+00  2.11056905e+00  2.41652638e+00  2.40684471e+00  2.43662620e+00  2.42212515e+00  2.27031034e+00  1.89592770e+00  4.70844425e-01  5.84621439e+01
  8.19811778e-01  2.22835456e+00  2.44985636e+00  2.75097367e+00  2.74087427e+00  2.76989945e+00  2.75671681e+00  2.60413470e+00  2.22835456e+00  8.19811778e-01  6.74568780e+01
  1.20510311e+00  2.59765515e+00  2.82566935e+00  3.12210447e+00  3.11159663e+00  3.13989644e+00  3.12800169e+00  2.97470882e+00  2.59765515e+00  1.20510311e+00  7.77054765e+01
  1.62946723e+00  3.00643772e+00  3.24062772e+00  3.53255801e+00  3.52162698e+00  3.54924289e+00  3.53860407e+00  3.38461722e+00  3.00643772e+00  1.62946723e+00  8.92634263e+01
  2.09543979e+00  3.45716203e+00  3.69720552e+00  3.98475262e+00  3.97341571e+00  4.00037839e+00  3.99096097e+00  3.83633259e+00  3.45716203e+00  2.09543979e+00  1.02191351e+02
  2.60621056e+00  3.95305606e+00  4.19867809e+00  4.48198627e+00  4.47027793e+00  4.49660413e+00  4.48835047e+00  4.33312932e+00  3.95305606e+00  2.60621056e+00  1.16565642e+02
  3.16413406e+00  4.49645703e+00  4.74734528e+00  5.02657122e+00  5.01447625e+00  5.04021217e+00  5.03311158e+00  4.87729437e+00  4.49645703e+00  3.16413406e+00  1.32437068e+02
  3.77235567e+00  5.09044843e+00  5.34633876e+00  5.62159172e+00  5.60914808e+00  5.63430456e+00  5.62831424e+00  5.47194999e+00  5.09044843e+00  3.77235567e+00  1.49877123e+02
  4.43381603e+00  5.73793458e+00  5.99858914e+00  6.26999605e+00  6.25719410e+00  6.28180268e+00  6.27688655e+00  6.12001351e+00  5.73793458e+00  4.43381603e+00  1.68936316e+02
  5.15132325e+00  6.44181128e+00  6.70697078e+00  6.97464654e+00  6.96148953e+00  6.98558170e+00  6.98172481e+00  6.82435089e+00  6.44181128e+00  5.15132325e+00  1.89675323e+02
  5.92802060e+00  7.20507211e+00  7.47454926e+00  7.73853306e+00  7.72504416e+00  7.74871506e+00  7.74579729e+00  7.58801170e+00  7.20507211e+00  5.92802060e+00  2.12139972e+02
  6.76665959e+00  8.03057997e+00  8.30412686e+00  8.56467439e+00  8.55077289e+00  8.57397785e+00  8.57214915e+00  8.41377769e+00  8.03057991e+00  6.76665953e+00  2.36373727e+02
  7.67057761e+00  8.92152267e+00  9.19897761e+00  9.45610742e+00  9.44190551e+00  9.46455932e+00  9.46365876e+00  9.30501876e+00  8.92152265e+00  7.67057758e+00  2.62433313e+02
  8.64235152e+00  9.88066369e+00  1.01617716e+01  1.04156008e+01  1.04011836e+01  1.04233729e+01  1.04234580e+01  1.02642781e+01  9.88066369e+00  8.64235152e+00  2.90343997e+02
  9.68568404e+00  1.09115841e+01  1.11962144e+01  1.14465877e+01  1.14318228e+01  1.14536089e+01  1.14546584e+01  1.12953370e+01  1.09115841e+01  9.68568404e+00  3.20155889e+02
  1.08029062e+01  1.20167559e+01  1.23045793e+01  1.25519178e+01  1.25366403e+01  1.25580385e+01  1.25601518e+01  1.24003932e+01  1.20167559e+01  1.08029062e+01  3.51893846e+02
  1.19970454e+01  1.31987852e+01  1.34898225e+01  1.37341697e+01  1.37186184e+01  1.37397011e+01  1.37426481e+01  1.35824026e+01  1.31987852e+01  1.19970460e+01  3.85576429e+02
  1.32715387e+01  1.44613646e+01  1.47552563e+01  1.49968225e+01  1.49809387e+01  1.50016592e+01  1.50056209e+01  1.48448269e+01  1.44613646e+01  1.32715390e+01  4.21241057e+02
  1.46290139e+01  1.58073101e+01  1.61041267e+01  1.63425087e+01  1.63263919e+01  1.63468152e+01  1.63514086e+01  1.61906898e+01  1.58073101e+01  1.46290139e+01  4.58900502e+02
  1.60722705e+01  1.72391656e+01  1.75384207e+01  1.77739471e+01  1.77577038e+01  1.77777311e+01  1.77831200e+01  1.76220492e+01  1.72391656e+01  1.60722705e+01  4.98570343e+02
  1.76039313e+01  1.87593966e+01  1.90614091e+01  1.92940091e+01  1.92774448e+01  1.92971737e+01  1.93034429e+01  1.91422536e+01  1.87593966e+01  1.76039313e+01  5.40251864e+02
  1.92271603e+01  2.03716267e+01  2.06757879e+01  2.09058222e+01  2.08889996e+01  2.09084154e+01  2.09155137e+01  2.07539240e+01  2.03716267e+01  1.92271603e+01  5.83966250e+02
  2.09439737e+01  2.20774265e+01  2.23837112e+01  2.26112121e+01  2.25940097e+01  2.26132041e+01  2.26212404e+01  2.24592136e+01  2.20774265e+01  2.09439737e+01  6.29695880e+02
  2.27553192e+01  2.38784696e+01  2.41868246e+01  2.44117565e+01  2.43943071e+01  2.44132914e+01  2.44219787e+01  2.42597686e+01  2.38784704e+01  2.27553192e+01  6.77397617e+02
  2.46947643e+01  2.58063268e+01  2.61157925e+01  2.63379103e+01  2.63203578e+01  2.63389999e+01  2.63484259e+01  2.61862540e+01  2.58063269e+01  2.46947643e+01  7.27889535e+02
  2.67981770e+01  2.78943996e+01  2.82030662e+01  2.84221188e+01  2.84042208e+01  2.84227044e+01  2.84329328e+01  2.82711985e+01  2.78943996e+01  2.67981770e+01  7.82006405e+02
  0.00000000e+00  1.15370529e-01  3.30609998e-01  6.48118932e-01  6.40191067e-01  6.70959394e-01  6.52577178e-01  4.99878481e-01  1.15370528e-01  0.00000000e+00  1.57698820e+01
  0.00000000e+00  1.47898171e-01  3.64922637e-01  6.80755613e-01  6.72647446e-01  7.03187632e-01  6.85268183e-01  5.32506312e-01  1.47898170e-01  0.00000000e+00  1.62592865e+01
  0.00000000e+00  2.53859478e-01  4.77981721e-01  7.87919835e-01  7.79276955e-01  8.08863460e-01  7.92558563e-01  6.38918880e-01  2.53859478e-01  0.00000000e+00  1.77217204e+01
  0.00000000e+00  3.73117515e-01  6.05119686e-01  9.09504535e-01  9.00378883e-01  9.29087884e-01  9.14285443e-01  7.59831230e-01  3.73117515e-01  0.00000000e+00  1.97317357e+01
  0.00000000e+00  5.08568879e-01  7.47754855e-01  1.04690860e+00  1.03730610e+00  1.06518483e+00  1.05182068e+00  8.96606367e-01  5.08568879e-01  0.00000000e+00  2.23474502e+01
  0.00000000e+00  6.61593980e-01  9.07459965e-01  1.20163782e+00  1.19157792e+00  1.21869050e+00  1.20670747e+00  1.05080181e+00  6.61593980e-01  0.00000000e+00  2.56239554e+01
  0.00000000e+00  8.33620869e-01  1.08568236e+00  1.37515690e+00  1.36467004e+00  1.39104581e+00  1.38037023e+00  1.22380950e+00  8.33620868e-01  0.00000000e+00  2.96126919e+01
  0.00000000e+00  1.02645879e+00  1.28432938e+00  1.56931077e+00  1.55838501e+00  1.58408608e+00  1.57467546e+00  1.41751796e+00  1.02645878e+00  0.00000000e+00  3.43776547e+01
  0.00000000e+00  1.24276998e+00  1.50609791e+00  1.78681322e+00  1.77545876e+00  1.80050585e+00  1.79232032e+00  1.63458554e+00  1.24276998e+00  0.00000000e+00  4.00177228e+01
  1.30092622e-01  1.47408437e+00  1.74240198e+00  2.01902418e+00  2.00726513e+00  2.03172326e+00  2.02468772e+00  1.86644626e+00  1.47408437e+00  1.30092623e-01  4.62936882e+01
  4.26513848e-01  1.75269752e+00  2.02586360e+00  2.29836194e+00  2.28622536e+00  2.31008550e+00  2.30419499e+00  2.14547261e+00  1.75269752e+00  4.26513848e-01  5.37827347e+01
  7.51906805e-01  2.06301217e+00  2.34096702e+00  2.60940997e+00  2.59688403e+00  2.62017471e+00  2.61541867e+00  2.45622397e+00  2.06301217e+00  7.51906805e-01  6.22683123e+01
  1.11102665e+00  2.40757076e+00  2.69003183e+00  2.95457590e+00  2.94166689e+00  2.96439988e+00  2.96076235e+00  2.80111001e+00  2.40757076e+00  1.11102665e+00  7.19039835e+01
  1.50632411e+00  2.78868546e+00  3.07536964e+00  3.33618540e+00  3.32287616e+00  3.34508031e+00  3.34254420e+00  3.18242595e+00  2.78868546e+00  1.50632411e+00  8.27349165e+01
  1.93999630e+00  3.20847755e+00  3.49914744e+00  3.75632897e+00  3.74263162e+00  3.76434582e+00  3.76288314e+00  3.60234674e+00  3.20847760e+00  1.93999630e+00  9.48106953e+01
  2.41487302e+00  3.66981776e+00  3.96421488e+00  4.21787520e+00  4.20383167e+00  4.22507628e+00  4.22462687e+00  4.06372145e+00  3.66981776e+00  2.41487302e+00  1.08199563e+02
  2.93298780e+00  4.17468328e+00  4.47260840e+00  4.72285720e+00  4.70847014e+00  4.72926458e+00  4.72980876e+00  4.56855138e+00  4.17468328e+00  2.93298780e+00  1.22940171e+02
  3.49706269e+00  4.72577518e+00  5.02700554e+00  5.27395967e+00  5.25923114e+00  5.27960806e+00  5.28110956e+00  5.11952178e+00  4.72577518e+00  3.49706269e+00  1.39088789e+02
  4.10963081e+00  5.32563835e+00  5.62996860e+00  5.87372172e+00  5.85866978e+00  5.87863889e+00  5.88108361e+00  5.71917806e+00  5.32563835e+00  4.10963081e+00  1.56692968e+02
  4.77312782e+00  5.97671862e+00  6.28393596e+00  6.52461578e+00  6.50921511e+00  6.52880663e+00  6.53219277e+00  6.36997602e+00  5.97671862e+00  4.77312782e+00  1.75792816e+02
  5.49027207e+00  6.68160588e+00  6.99158416e+00  7.22924253e+00  7.21352142e+00  7.23274578e+00  7.23705236e+00  7.07455497e+00  6.68160583e+00  5.49027207e+00  1.96431367e+02
  6.26337754e+00  7.44274280e+00  7.75525999e+00  7.99002876e+00  7.97397733e+00  7.99287991e+00  7.99804856e+00  7.83528149e+00  7.44274277e+00  6.26337751e+00  2.18639430e+02
  7.09530501e+00  8.26290270e+00  8.57782813e+00  8.80973292e+00  8.79339617e+00  8.81197081e+00  8.81798391e+00  8.65499146e+00  8.26290269e+00  7.09530505e+00  2.42460910e+02
  7.98828816e+00  9.14433759e+00  9.46145428e+00  9.69071045e+00  9.67409582e+00  9.69228413e+00  9.69920731e+00  9.53584194e+00  9.14433759e+00  7.98828816e+00  2.67911324e+02
  8.94536822e+00  1.00899981e+01  1.04093216e+01  1.06357703e+01  1.06187668e+01  1.06368238e+01  1.06444204e+01  1.04811359e+01  1.00899981e+01  8.94536822e+00  2.95030979e+02
  9.96861714e+00  1.11021485e+01  1.14234543e+01  1.16472577e+01  1.16300186e+01  1.16477693e+01  1.16562641e+01  1.14926032e+01  1.11021485e+01  9.96861711e+00  3.23834199e+02
  1.10604514e+01  1.21831217e+01  1.25060645e+01  1.27273730e+01  1.27099109e+01  1.27273477e+01  1.27365520e+01  1.25727317e+01  1.21831217e+01  1.10604518e+01  3.54335607e+02
  1.22236842e+01  1.33354603e+01  1.36601652e+01  1.38792139e+01  1.38613014e+01  1.38784422e+01  1.38886568e+01  1.37245329e+01  1.33354603e+01  1.22236843e+01  3.86557798e+02
  1.34609240e+01  1.45619220e+01  1.48882283e+01  1.51045866e+01  1.50865722e+01  1.51036157e+01  1.51143361e+01  1.49502989e+01  1.45619220e+01  1.34609240e+01  4.20506114e+02
  1.47737314e+01  1.58644083e+01  1.61920115e+01  1.64062049e+01  1.63878319e+01  1.64046486e+01  1.64162332e+01  1.62517824e+01  1.58644083e+01  1.47737314e+01  4.56188535e+02
  1.61647895e+01  1.72451892e+01  1.75741682e+01  1.77859207e+01  1.77672758e+01  1.77839929e+01  1.77962431e+01  1.76318238e+01  1.72451892e+01  1.61647895e+01  4.93600581e+02
  1.76364957e+01  1.87067522e+01  1.90368961e+01  1.92464350e+01  1.92277846e+01  1.92442131e+01  1.92570368e+01  1.90925284e+01  1.87067522e+01  1.76364957e+01  5.32753482e+02
  1.91904627e+01  2.02507380e+01  2.05819936e+01  2.07894120e+01  2.07703042e+01  2.07865231e+01  2.08003078e+01  2.06355105e+01  2.02507380e+01  1.91904627e+01  5.73624484e+02
  2.08274037e+01  2.18780569e+01  2.22102363e+01  2.24155591e+01  2.23964386e+01  2.24125476e+01  2.24266691e+01  2.22619126e+01  2.18780574e+01  2.08274037e+01  6.16168309e+02
  2.25776864e+01  2.36170412e+01  2.39492904e+01  2.41524065e+01  2.41334839e+01  2.41494437e+01  2.41639268e+01  2.39989449e+01  2.36170412e+01  2.25776864e+01  6.61110604e+02
  2.44730962e+01  2.54976277e+01  2.58280895e+01  2.60287249e+01  2.60101921e+01  2.60260362e+01  2.60405500e+01  2.58760901e+01  2.54976277e+01  2.44730962e+01  7.09191990e+02
  0.00000000e+00  1.02561986e-01  3.82307993e-01  6.63830205e-01  6.53318310e-01  6.77574643e-01  6.68357008e-01  5.08142499e-01  1.02561985e-01  0.00000000e+00  1.31531927e+01
  0.00000000e+00  1.32350948e-01  4.13173416e-01  6.93280868e-01  6.82593945e-01  7.06677802e-01  6.97873108e-01  5.37668772e-01  1.32350947e-01  0.00000000e+00  1.36326206e+01
  0.00000000e+00  2.28589584e-01  5.13981664e-01  7.89198720e-01  7.78012396e-01  8.01359968e-01  7.93956228e-01  6.33197615e-01  2.28589584e-01  0.00000000e+00  1.50702293e+01
  0.00000000e+00  3.37937163e-01  6.28735899e-01  8.99357572e-01  8.87700942e-01  9.10368290e-01  9.04281353e-01  7.43018968e-01  3.37937163e-01  0.00000000e+00  1.70341224e+01
  0.00000000e+00  4.62983997e-01  7.58636505e-01  1.02492713e+00  1.01282324e+00  1.03485791e+00  1.03001637e+00  8.68294810e-01  4.62983997e-01  0.00000000e+00  1.95753482e+01
  0.00000000e+00  6.04926139e-01  9.05042227e-01  1.16724746e+00  1.15469076e+00  1.17613391e+00  1.17250632e+00  1.01034805e+00  6.04926139e-01  0.00000000e+00  2.27420503e+01
  0.00000000e+00  7.65002113e-01  1.06920710e+00  1.32749790e+00  1.31456249e+00  1.33545116e+00  1.33294727e+00  1.17040362e+00  7.65002111e-01  0.00000000e+00  2.65783079e+01
  0.00000000e+00  9.44815426e-01  1.25282573e+00  1.50744727e+00  1.49405901e+00  1.51444763e+00  1.51305081e+00  1.35014121e+00  9.44815420e-01  0.00000000e+00  3.11406931e+01
  0.00000000e+00  1.14674129e+00  1.45828769e+00  1.70937621e+00  1.69558909e+00  1.71550437e+00  1.71516757e+00  1.55193429e+00  1.14674129e+00  0.00000000e+00  3.65163519e+01
  1.10629386e-01  1.36292982e+00  1.67767227e+00  1.92535771e+00  1.91121816e+00  1.93068168e+00  1.93135315e+00  1.76784108e+00  1.36292982e+00  1.10629387e-01  4.24802266e+01
  3.87355067e-01  1.62340814e+00  1.94116025e+00  2.18547702e+00  2.17097339e+00  2.18999513e+00  2.19165881e+00  2.02786153e+00  1.62340814e+00  3.87355067e-01  4.95702224e+01
  6.91055286e-01  1.91333918e+00  2.23411021e+00  2.47506808e+00  2.46019616e+00  2.47880014e+00  2.48145338e+00  2.31740054e+00  1.91333918e+00  6.91055286e-01  5.75749094e+01
