  5.36262868e+00  6.63303308e+00  7.04969057e+00  7.44529495e+00  7.48771295e+00  7.41058441e+00  7.41400497e+00  7.15024679e+00  6.63303308e+00  5.36262868e+00  1.99413255e+02
  6.20178952e+00  7.46100191e+00  7.87742923e+00  8.26590747e+00  8.30658053e+00  8.23223717e+00  8.23605994e+00  7.97496209e+00  7.46100192e+00  6.20178952e+00  2.24179631e+02
  7.10996873e+00  8.35789191e+00  8.77365832e+00  9.15617706e+00  9.19497927e+00  9.12372840e+00  9.12858244e+00  8.86845935e+00  8.35789188e+00  7.10996870e+00  2.50884018e+02
  8.09091626e+00  9.32828277e+00  9.74528302e+00  1.01188409e+01  1.01562247e+01  1.00870733e+01  1.00922202e+01  9.83520927e+00  9.32828276e+00  8.09091625e+00  2.79648063e+02
  9.14770297e+00  1.03730428e+01  1.07889449e+01  1.11591876e+01  1.11935591e+01  1.11268486e+01  1.11328903e+01  1.08793771e+01  1.03730428e+01  9.14770297e+00  3.10477309e+02
  1.02851079e+01  1.14989927e+01  1.19150813e+01  1.22781948e+01  1.23122266e+01  1.22467010e+01  1.22533341e+01  1.20013967e+01  1.14989927e+01  1.02851079e+01  3.43444722e+02
  1.15027827e+01  1.27091984e+01  1.31246687e+01  1.34810882e+01  1.35116795e+01  1.34484844e+01  1.34565474e+01  1.32080618e+01  1.27091984e+01  1.15027827e+01  3.78588141e+02
  1.28092346e+01  1.40045466e+01  1.44202171e+01  1.47701055e+01  1.47994409e+01  1.47401058e+01  1.47474163e+01  1.44995561e+01  1.40045466e+01  1.28092349e+01  4.15936485e+02
  1.42055377e+01  1.53903262e+01  1.58043579e+01  1.61496446e+01  1.61767907e+01  1.61193932e+01  1.61283531e+01  1.58836885e+01  1.53903262e+01  1.42055378e+01  4.55534383e+02
  1.56941214e+01  1.68685135e+01  1.72835750e+01  1.76245288e+01  1.76492089e+01  1.75928911e+01  1.76023714e+01  1.73589137e+01  1.68685135e+01  1.56941214e+01  4.97394974e+02
  1.72802415e+01  1.84466227e+01  1.88597291e+01  1.91933100e+01  1.92176683e+01  1.91635539e+01  1.91746208e+01  1.89319362e+01  1.84466227e+01  1.72802415e+01  5.41566387e+02
  1.89668799e+01  2.01213304e+01  2.05336161e+01  2.08632303e+01  2.08846777e+01  2.08344288e+01  2.08451579e+01  2.06059389e+01  2.01213304e+01  1.89668799e+01  5.88029398e+02
  2.07575977e+01  2.19017565e+01  2.23136704e+01  2.26371877e+01  2.26589151e+01  2.26068325e+01  2.26197272e+01  2.23821877e+01  2.19017565e+01  2.07575977e+01  6.36853210e+02
  2.26516111e+01  2.37870487e+01  2.41981036e+01  2.45164570e+01  2.45378611e+01  2.44890679e+01  2.45015533e+01  2.42663419e+01  2.37870487e+01  2.26516111e+01  6.88008257e+02
  2.46555978e+01  2.57807645e+01  2.61908333e+01  2.65063054e+01  2.65238426e+01  2.64771544e+01  2.64907726e+01  2.62556688e+01  2.57807648e+01  2.46555978e+01  7.41457521e+02
  2.68018779e+01  2.79178794e+01  2.83267858e+01  2.86354302e+01  2.86522386e+01  2.86069757e+01  2.86217876e+01  2.83903286e+01  2.79178795e+01  2.68018778e+01  7.98101269e+02
  2.91347986e+01  3.02354011e+01  3.06414809e+01  3.09438260e+01  3.09595173e+01  3.09158989e+01  3.09304294e+01  3.07027635e+01  3.02354011e+01  2.91347986e+01  8.58914178e+02
  0.00000000e+00  1.27060348e-02  4.36627356e-01  9.28395670e-01  9.99757011e-01  8.87426973e-01  8.79178171e-01  5.79566573e-01  1.27060348e-02  0.00000000e+00  6.77154928e+00
  0.00000000e+00  4.27618845e-02  4.66666541e-01  9.55376544e-01  1.02581219e+00  9.14571868e-01  9.06706458e-01  6.08282531e-01  4.27618845e-02  0.00000000e+00  7.42076829e+00
  0.00000000e+00  1.38561721e-01  5.62137080e-01  1.03949852e+00  1.10644813e+00  9.99467778e-01  9.92905491e-01  6.98529850e-01  1.38561721e-01  0.00000000e+00  9.50749006e+00
  0.00000000e+00  2.50910833e-01  6.75513863e-01  1.14220158e+00  1.20587479e+00  1.10289141e+00  1.09757685e+00  8.06991305e-01  2.50910833e-01  0.00000000e+00  1.21457271e+01
  0.00000000e+00  3.82630723e-01  8.07964609e-01  1.26456612e+00  1.32515564e+00  1.22595073e+00  1.22181020e+00  9.34820786e-01  3.82630723e-01  0.00000000e+00  1.53995893e+01
  0.00000000e+00  5.34949283e-01  9.60895957e-01  1.40790864e+00  1.46558722e+00  1.36995848e+00  1.36691108e+00  1.08337722e+00  5.34949283e-01  0.00000000e+00  1.93309084e+01
  0.00000000e+00  7.09211346e-01  1.13562441e+00  1.57357287e+00  1.62845589e+00  1.53622620e+00  1.53425944e+00  1.25394754e+00  7.09211346e-01  0.00000000e+00  2.39983521e+01
  0.00000000e+00  9.07210213e-01  1.33398103e+00  1.76324243e+00  1.81551138e+00  1.72649794e+00  1.72555331e+00  1.44837965e+00  9.07210213e-01  0.00000000e+00  2.94739969e+01
  0.00000000e+00  1.13168106e+00  1.55875502e+00  1.97976844e+00  2.02948806e+00  1.94354910e+00  1.94360697e+00  1.66940871e+00  1.13168106e+00  0.00000000e+00  3.58691991e+01
  5.02548729e-02  1.37325749e+00  1.80043667e+00  2.21356257e+00  2.26089313e+00  2.17788004e+00  2.17887934e+00  1.90752629e+00  1.37325749e+00  5.02548729e-02  4.29370296e+01
  3.58976201e-01  1.66629567e+00  2.09344365e+00  2.49862626e+00  2.54357029e+00  2.46349253e+00  2.46541896e+00  2.19697579e+00  1.66629567e+00  3.58976201e-01  5.13255325e+01
  6.99981817e-01  1.99452777e+00  2.42167008e+00  2.81904863e+00  2.86163890e+00  2.78445925e+00  2.78731388e+00  2.52169029e+00  1.99452777e+00  6.99981817e-01  6.07855868e+01
  1.07862100e+00  2.36080362e+00  2.78785349e+00  3.17771275e+00  3.21801822e+00  3.14362577e+00  3.14739302e+00  2.88451121e+00  2.36080362e+00  1.07862100e+00  7.14766351e+01
  1.49752225e+00  2.76760515e+00  3.19448248e+00  3.57709047e+00  3.61518680e+00  3.54347973e+00  3.54814272e+00  3.28789868e+00  2.76760515e+00  1.49752225e+00  8.34533802e+01
  1.95907490e+00  3.21727884e+00  3.64390142e+00  4.01947732e+00  4.05544937e+00  3.98633078e+00  3.99186248e+00  3.73418861e+00  3.21727884e+00  1.95907490e+00  9.67775154e+01
  2.46637055e+00  3.71294016e+00  4.13924942e+00  4.50802701e+00  4.54197639e+00  4.47535865e+00  4.48170886e+00  4.22653451e+00  3.71294016e+00  2.46637055e+00  1.11526334e+02
  3.02166766e+00  4.25683637e+00  4.68273888e+00  5.04496544e+00  5.07692985e+00  5.01273841e+00  5.01990401e+00  4.76712767e+00  4.25683637e+00  3.02166766e+00  1.27751195e+02
  3.62799787e+00  4.85195359e+00  5.27739415e+00  5.63324595e+00  5.66333057e+00  5.60146432e+00  5.60940996e+00  5.35898371e+00  4.85195359e+00  3.62799787e+00  1.45523745e+02
  4.28822009e+00  5.50112812e+00  5.92605017e+00  6.27573722e+00  6.30399277e+00  6.24439259e+00  6.25308974e+00  6.00493865e+00  5.50112812e+00  4.28822009e+00  1.64894350e+02
  5.00507443e+00  6.20718095e+00  6.63150521e+00  6.97521741e+00  7.00169214e+00  6.94428450e+00  6.95373322e+00  6.70778269e+00  6.20718095e+00  5.00507443e+00  1.85924513e+02
  5.78162915e+00  6.97303116e+00  7.39673444e+00  7.73463062e+00  7.75941496e+00  7.70413793e+00  7.71427809e+00  7.47049778e+00  6.97303116e+00  5.78162915e+00  2.08661612e+02
  6.62056829e+00  7.80146555e+00  8.22442854e+00  8.55679484e+00  8.57989091e+00  8.52669929e+00  8.53755331e+00  8.29580602e+00  7.80146549e+00  6.62056823e+00  2.33149002e+02
  7.52513929e+00  8.69571066e+00  9.11800334e+00  9.44477535e+00  9.46629506e+00  9.41510415e+00  9.42658609e+00  9.18697204e+00  8.69571064e+00  7.52513926e+00  2.59444260e+02
  8.49796377e+00  9.65830352e+00  1.00797468e+01  1.04013422e+01  1.04213709e+01  1.03721168e+01  1.03842842e+01  1.01464565e+01  9.65830352e+00  8.49796377e+00  2.87572559e+02
  9.54257194e+00  1.06929008e+01  1.11135892e+01  1.14297778e+01  1.14482581e+01  1.14008520e+01  1.14137587e+01  1.11781157e+01  1.06929008e+01  9.54257194e+00  3.17585557e+02
  1.06612951e+01  1.18019004e+01  1.22216539e+01  1.25330063e+01  1.25497733e+01  1.25041557e+01  1.25179011e+01  1.22839975e+01  1.18019004e+01  1.06612951e+01  3.49508150e+02
  1.18571603e+01  1.29879068e+01  1.34068221e+01  1.37133072e+01  1.37287497e+01  1.36849929e+01  1.36991968e+01  1.34670574e+01  1.29879068e+01  1.18571609e+01  3.83359571e+02
  1.31335300e+01  1.42545392e+01  1.46724060e+01  1.49743838e+01  1.49883680e+01  1.49462756e+01  1.49612689e+01  1.47307577e+01  1.42545392e+01  1.31335303e+01  4.19178814e+02
  1.44928812e+01  1.56045368e+01  1.60215765e+01  1.63186443e+01  1.63313450e+01  1.62909813e+01  1.63064563e+01  1.60778962e+01  1.56045368e+01  1.44928812e+01  4.56977080e+02
  1.59382388e+01  1.70405195e+01  1.74562458e+01  1.77488070e+01  1.77604056e+01  1.77216720e+01  1.77375674e+01  1.75106813e+01  1.70405195e+01  1.59382388e+01  4.96772239e+02
  1.74720012e+01  1.85648035e+01  1.89797595e+01  1.92678181e+01  1.92780452e+01  1.92409646e+01  1.92575150e+01  1.90324619e+01  1.85648035e+01  1.74720012e+01  5.38565591e+02
  1.90973313e+01  2.01810857e+01  2.05948137e+01  2.08786557e+01  2.08877239e+01  2.08520562e+01  2.08692856e+01  2.06457082e+01  2.01810857e+01  1.90973313e+01  5.82379030e+02
  2.08161711e+01  2.18908633e+01  2.23032623e+01  2.25831450e+01  2.25910077e+01  2.25568448e+01  2.25747121e+01  2.23524988e+01  2.18908633e+01  2.08161711e+01  6.28195724e+02
  2.26296928e+01  2.36957334e+01  2.41070511e+01  2.43827889e+01  2.43895793e+01  2.43569321e+01  2.43752253e+01  2.41546296e+01  2.36957342e+01  2.26296928e+01  6.75973250e+02
  2.45710890e+01  2.56274177e+01  2.60366943e+01  2.63081923e+01  2.63139040e+01  2.62826407e+01  2.63014474e+01  2.60826159e+01  2.56274178e+01  2.45710890e+01  7.26528202e+02
  2.66764531e+01  2.77190932e+01  2.81245686e+01  2.83915753e+01  2.83961158e+01  2.83663452e+01  2.83856540e+01  2.81689864e+01  2.77190932e+01  2.66764531e+01  7.80700613e+02
  0.00000000e+00  1.16418304e-02  4.51755608e-01  8.74915667e-01  9.24769966e-01  8.38972954e-01  8.38284454e-01  5.61670929e-01  1.16418298e-02  0.00000000e+00  6.05601142e+00
  0.00000000e+00  4.01338861e-02  4.79915696e-01  9.00487868e-01  9.49562436e-01  8.64662900e-01  8.64320360e-01  5.88749239e-01  4.01338855e-02  0.00000000e+00  6.68260191e+00
  0.00000000e+00  1.30831984e-01  5.69352209e-01  9.80428207e-01  1.02659866e+00  9.45191855e-01  9.46002823e-01  6.73917805e-01  1.30831984e-01  0.00000000e+00  8.69265617e+00
  0.00000000e+00  2.37295142e-01  6.75861780e-01  1.07800267e+00  1.12146268e+00  1.04335044e+00  1.04522108e+00  7.76424848e-01  2.37295142e-01  0.00000000e+00  1.12279434e+01
  0.00000000e+00  3.62080180e-01  8.00465521e-01  1.19418034e+00  1.23508301e+00  1.16007235e+00  1.16294135e+00  8.97266456e-01  3.62080180e-01  0.00000000e+00  1.43463659e+01
  0.00000000e+00  5.06278277e-01  9.44391880e-01  1.33012099e+00  1.36861409e+00  1.29652165e+00  1.30036851e+00  1.03764082e+00  5.06278277e-01  0.00000000e+00  1.81029400e+01
  0.00000000e+00  6.71077796e-01  1.10882697e+00  1.48697431e+00  1.52318872e+00  1.45387044e+00  1.45863057e+00  1.19871294e+00  6.71077795e-01  0.00000000e+00  2.25496614e+01
  0.00000000e+00  8.58091094e-01  1.29541237e+00  1.66635364e+00  1.70037856e+00  1.63369427e+00  1.63934357e+00  1.38212870e+00  8.58091090e-01  0.00000000e+00  2.77507100e+01
  0.00000000e+00  1.06979666e+00  1.50665697e+00  1.87072869e+00  1.90266566e+00  1.83848089e+00  1.84500693e+00  1.59034077e+00  1.06979666e+00  0.00000000e+00  3.38057747e+01
  4.74327354e-02  1.29753662e+00  1.73378670e+00  2.09129071e+00  2.12125585e+00  2.05946078e+00  2.06679771e+00  1.81459438e+00  1.29753662e+00  4.74327361e-02  4.04804240e+01
  3.37916256e-01  1.57333547e+00  2.00883301e+00  2.35974725e+00  2.38776731e+00  2.32836269e+00  2.33649630e+00  2.08678213e+00  1.57333547e+00  3.37916256e-01  4.83769414e+01
  6.58309482e-01  1.88171620e+00  2.31649413e+00  2.66092416e+00  2.68702424e+00  2.62998308e+00  2.63890287e+00  2.39164014e+00  1.88171620e+00  6.58309482e-01  5.72569043e+01
  1.01339848e+00  2.22520220e+00  2.65920602e+00  2.99738119e+00  3.02162228e+00  2.96683777e+00  2.97655521e+00  2.73164920e+00  2.22520220e+00  1.01339848e+00  6.72639409e+01
  1.40553390e+00  2.60598696e+00  3.03914545e+00  3.37132847e+00  3.39376703e+00  3.34115745e+00  3.35163720e+00  3.10897820e+00  2.60598696e+00  1.40553390e+00  7.84436151e+01
  1.83681387e+00  3.02610895e+00  3.45837717e+00  3.78475377e+00  3.80544775e+00  3.75494202e+00  3.76619274e+00  3.52571856e+00  3.02610900e+00  1.83681387e+00  9.08465984e+01
  2.30995794e+00  3.48833836e+00  3.91965848e+00  4.24041455e+00  4.25946976e+00  4.21099712e+00  4.22293110e+00  3.98460891e+00  3.48833836e+00  2.30995794e+00  1.04541380e+02
  2.82693620e+00  3.99459699e+00  4.42493577e+00  4.74025480e+00  4.75772000e+00  4.71119849e+00  4.72383277e+00  4.48757826e+00  3.99459699e+00  2.82693620e+00  1.19567946e+02
  3.39038771e+00  4.54750400e+00  4.97680274e+00  5.28687446e+00  5.30280643e+00  5.25817757e+00  5.27148498e+00  5.03722857e+00  4.54750400e+00  3.39038771e+00  1.35983332e+02
  4.00278169e+00  5.14954851e+00  5.57775861e+00  5.88273211e+00  5.89719501e+00  5.85438551e+00  5.86835200e+00  5.63604164e+00  5.14954851e+00  4.00278169e+00  1.53834056e+02
  4.66649866e+00  5.80311259e+00  6.23018615e+00  6.53025327e+00  6.54325843e+00  6.50222520e+00  6.51684899e+00  6.28639964e+00  5.80311259e+00  4.66649866e+00  1.73163040e+02
  5.38417459e+00  6.51073167e+00  6.93667926e+00  7.23195565e+00  7.24358614e+00  7.20424837e+00  7.21951760e+00  6.99090523e+00  6.51073162e+00  5.38417459e+00  1.94013355e+02
  6.15811410e+00  7.27481067e+00  7.69954854e+00  7.99022141e+00  8.00049505e+00  7.96284272e+00  7.97871738e+00  7.75185171e+00  7.27481064e+00  6.15811407e+00  2.16415724e+02
  6.99109580e+00  8.09806909e+00  8.52160331e+00  8.80774376e+00  8.81676035e+00  8.78070521e+00  8.79715847e+00  8.57205671e+00  8.09806908e+00  6.99109584e+00  2.40416882e+02
  7.88533462e+00  8.98273937e+00  9.40499117e+00  9.68686072e+00  9.69462791e+00  9.66011116e+00  9.67711705e+00  9.45362210e+00  8.98273937e+00  7.88533462e+00  2.66031356e+02
  8.84381696e+00  9.93179112e+00  1.03527669e+01  1.06302708e+01  1.06368242e+01  1.06038259e+01  1.06214136e+01  1.03997409e+01  9.93179112e+00  8.84381696e+00  2.93299490e+02
  9.86861513e+00  1.09472416e+01  1.13669912e+01  1.16403831e+01  1.16457842e+01  1.16142214e+01  1.16325240e+01  1.14122166e+01  1.09472416e+01  9.86861510e+00  3.22237469e+02
  1.09620075e+01  1.20316060e+01  1.24498763e+01  1.27193069e+01  1.27235685e+01  1.26935249e+01  1.27121703e+01  1.24935366e+01  1.20316060e+01  1.09620079e+01  3.52860776e+02
  1.21269821e+01  1.31873365e+01  1.36043437e+01  1.38700478e+01  1.38730339e+01  1.38443444e+01  1.38637250e+01  1.36464379e+01  1.31873365e+01  1.21269822e+01  3.85191142e+02
  1.33657799e+01  1.44171894e+01  1.48328651e+01  1.50944123e+01  1.50966549e+01  1.50693346e+01  1.50889461e+01  1.48734870e+01  1.44171894e+01  1.33657799e+01  4.19236609e+02
  1.46803288e+01  1.57229753e+01  1.61370149e+01  1.63952057e+01  1.63962649e+01  1.63702757e+01  1.63905681e+01  1.61761621e+01  1.57229753e+01  1.46803288e+01  4.55003352e+02
  1.60731286e+01  1.71069646e+01  1.75197216e+01  1.77741881e+01  1.77741503e+01  1.77495284e+01  1.77703030e+01  1.75574868e+01  1.71069646e+01  1.60731286e+01  4.92489652e+02
  1.75463930e+01  1.85717355e+01  1.89829995e+01  1.92338775e+01  1.92331927e+01  1.92096570e+01  1.92308218e+01  1.90193829e+01  1.85717355e+01  1.75463930e+01  5.31704878e+02
  1.91020101e+01  2.01187464e+01  2.05285553e+01  2.07761211e+01  2.07743372e+01  2.07519669e+01  2.07738178e+01  2.05635567e+01  2.01187464e+01  1.91020101e+01  5.72629967e+02
  2.07405091e+01  2.17489983e+01  2.21572563e+01  2.24015350e+01  2.23990051e+01  2.23778997e+01  2.23999958e+01  2.21910587e+01  2.17489988e+01  2.07405091e+01  6.15216868e+02
  2.24921666e+01  2.34908239e+01  2.38966770e+01  2.41375575e+01  2.41347673e+01  2.41147042e+01  2.41368869e+01  2.39291909e+01  2.34908239e+01  2.24921666e+01  6.60193992e+02
  2.43888599e+01  2.53740688e+01  2.57758428e+01  2.60131426e+01  2.60100088e+01  2.59911134e+01  2.60132350e+01  2.58072528e+01  2.53740688e+01  2.43888599e+01  7.08301964e+02
  0.00000000e+00  1.08047136e-02  4.61160826e-01  8.25843517e-01  8.57409791e-01  7.93887132e-01  7.99840055e-01  5.43422974e-01  1.08047126e-02  0.00000000e+00  5.41264818e+00
  0.00000000e+00  3.78514276e-02  4.87593834e-01  8.50113698e-01  8.81031554e-01  8.18238214e-01  8.24497079e-01  5.68988693e-01  3.78514265e-02  0.00000000e+00  6.01802969e+00
  0.00000000e+00  1.23815833e-01  5.71460126e-01  9.26134022e-01  9.54686212e-01  8.94715588e-01  9.01949984e-01  6.49436246e-01  1.23815833e-01  0.00000000e+00  7.95566720e+00
  0.00000000e+00  2.24774588e-01  6.71589893e-01  1.01889377e+00  1.04523451e+00  9.87912553e-01  9.96061774e-01  7.46370916e-01  2.24774588e-01  0.00000000e+00  1.03931288e+01
  0.00000000e+00  3.43045539e-01  7.88865578e-01  1.12922789e+00  1.15349260e+00  1.09865670e+00  1.10766960e+00  8.60648373e-01  3.43045539e-01  0.00000000e+00  1.33822177e+01
  0.00000000e+00  4.79593080e-01  9.24369093e-01  1.25817878e+00  1.28046266e+00  1.22798158e+00  1.23783342e+00  9.93328546e-01  4.79593080e-01  0.00000000e+00  1.69720651e+01
  0.00000000e+00  6.35461288e-01  1.07913095e+00  1.40668388e+00  1.42714466e+00  1.37688588e+00  1.38752552e+00  1.14541539e+00  6.35461286e-01  0.00000000e+00  2.12078195e+01
  0.00000000e+00  8.12095300e-01  1.25465139e+00  1.57631181e+00  1.59496521e+00  1.54682591e+00  1.55824797e+00  1.31842502e+00  8.12095294e-01  0.00000000e+00  2.61467897e+01
  0.00000000e+00  1.01172802e+00  1.45316010e+00  1.76917132e+00  1.78614942e+00  1.74003366e+00  1.75217985e+00  1.51454129e+00  1.01172802e+00  0.00000000e+00  3.18773869e+01
  4.47773789e-02  1.22636723e+00  1.66657807e+00  1.97719360e+00  1.99258790e+00  1.94838239e+00  1.96122340e+00  1.72570164e+00  1.22636723e+00  4.47773798e-02  3.81778758e+01
  3.18031411e-01  1.48587142e+00  1.92470287e+00  2.22993435e+00  2.24376654e+00  2.20145932e+00  2.21499023e+00  1.98156814e+00  1.48587142e+00  3.18031411e-01  4.56066795e+01
  6.18950868e-01  1.77547780e+00  2.21299585e+00  2.51289819e+00  2.52519784e+00  2.48477895e+00  2.49897478e+00  2.26764799e+00  1.77547780e+00  6.18950868e-01  5.39363460e+01
