  1.08373903e+00  2.35525768e+00  2.91422251e+00  3.11497463e+00  3.09926614e+00  3.10263584e+00  3.12002384e+00  2.91347118e+00  2.35525768e+00  1.08373903e+00  7.08820483e+01
  1.50070426e+00  2.76037082e+00  3.31467575e+00  3.51435985e+00  3.49834073e+00  3.50182194e+00  3.51959542e+00  3.31391710e+00  2.76037082e+00  1.50070426e+00  8.28477626e+01
  1.96040343e+00  3.20843115e+00  3.75815905e+00  3.95676921e+00  3.94045677e+00  3.94405016e+00  3.96219709e+00  3.75739304e+00  3.20843115e+00  1.96040343e+00  9.61628928e+01
  2.46592776e+00  3.70256134e+00  4.24781032e+00  4.44536393e+00  4.42877763e+00  4.43248509e+00  4.45098518e+00  4.24703694e+00  3.70256134e+00  2.46592776e+00  1.10905707e+02
  3.01953649e+00  4.24499428e+00  4.78583693e+00  4.98236990e+00  4.96549451e+00  4.96931707e+00  4.98818981e+00  4.78505625e+00  4.24499428e+00  3.01953649e+00  1.27126066e+02
  3.62426801e+00  4.83873799e+00  5.37523832e+00  5.57074798e+00  5.55361400e+00  5.55755512e+00  5.57677258e+00  5.37445048e+00  4.83873799e+00  3.62426801e+00  1.44896364e+02
  4.28298195e+00  5.48662935e+00  6.01886673e+00  6.21336681e+00  6.19597208e+00  6.20003315e+00  6.21959692e+00  6.01807171e+00  5.48662935e+00  4.28298195e+00  1.64267719e+02
  4.99841053e+00  6.19146652e+00  6.71949670e+00  6.91301209e+00  6.89535234e+00  6.89953485e+00  6.91945247e+00  6.71869456e+00  6.19146652e+00  4.99841053e+00  1.85300883e+02
  5.77362927e+00  6.95619091e+00  7.48011754e+00  7.67264296e+00  7.65472637e+00  7.65903552e+00  7.67930683e+00  7.47930810e+00  6.95619091e+00  5.77362927e+00  2.08041736e+02
  6.61132275e+00  7.78360476e+00  8.30345184e+00  8.49503230e+00  8.47685320e+00  8.48129672e+00  8.50190670e+00  8.30263530e+00  7.78360470e+00  6.61132269e+00  2.32536629e+02
  7.51473790e+00  8.67687416e+00  9.19274851e+00  9.38331302e+00  9.36490856e+00  9.36947642e+00  9.39041408e+00  9.19192494e+00  8.67687414e+00  7.51473787e+00  2.58840144e+02
  8.48648181e+00  9.63864158e+00  1.01505149e+01  1.03402550e+01  1.03216353e+01  1.03263390e+01  1.03475869e+01  1.01496835e+01  9.63864158e+00  8.48648181e+00  2.86978948e+02
  9.53011446e+00  1.06724134e+01  1.11805303e+01  1.13690658e+01  1.13501734e+01  1.13549991e+01  1.13766112e+01  1.11796918e+01  1.06724134e+01  9.53011446e+00  3.17004703e+02
  1.06480121e+01  1.17807376e+01  1.22849173e+01  1.24726696e+01  1.24533397e+01  1.24583029e+01  1.24804533e+01  1.22840726e+01  1.17807376e+01  1.06480121e+01  3.48941556e+02
  1.18430518e+01  1.29661436e+01  1.34665586e+01  1.36534958e+01  1.36340420e+01  1.36391400e+01  1.36615239e+01  1.34657067e+01  1.29661436e+01  1.18430524e+01  3.82808736e+02
  1.31186709e+01  1.42322507e+01  1.47289151e+01  1.49150978e+01  1.48953116e+01  1.49005728e+01  1.49233709e+01  1.47280560e+01  1.42322507e+01  1.31186712e+01  4.18645241e+02
  1.44774968e+01  1.55818730e+01  1.60749340e+01  1.62599586e+01  1.62400144e+01  1.62454286e+01  1.62684832e+01  1.60740689e+01  1.55818730e+01  1.44774968e+01  4.56463017e+02
  1.59223292e+01  1.70174055e+01  1.75066767e+01  1.76907967e+01  1.76708010e+01  1.76763445e+01  1.76995943e+01  1.75058035e+01  1.70174055e+01  1.59223292e+01  4.96279188e+02
  1.74556412e+01  1.85414643e+01  1.90274134e+01  1.92105584e+01  1.91902418e+01  1.91959372e+01  1.92196169e+01  1.90265333e+01  1.85414643e+01  1.74556412e+01  5.38095056e+02
  1.90805961e+01  2.01575964e+01  2.06398412e+01  2.08221463e+01  2.08016465e+01  2.08074791e+01  2.08314626e+01  2.06389541e+01  2.01575964e+01  1.90805961e+01  5.81932508e+02
  2.07992859e+01  2.18672990e+01  2.23458881e+01  2.25275362e+01  2.25067316e+01  2.25127180e+01  2.25371143e+01  2.23449942e+01  2.18672990e+01  2.07992859e+01  6.27773969e+02
  2.26125824e+01  2.36722442e+01  2.41474257e+01  2.43280806e+01  2.43071792e+01  2.43133306e+01  2.43379277e+01  2.41465247e+01  2.36722450e+01  2.26125824e+01  6.75577759e+02
  2.45539786e+01  2.56040035e+01  2.60748928e+01  2.62544596e+01  2.62333799e+01  2.62397146e+01  2.62646000e+01  2.60739857e+01  2.56040036e+01  2.45539786e+01  7.26161226e+02
  2.66593427e+01  2.76959041e+01  2.81608155e+01  2.83388933e+01  2.83175431e+01  2.83240195e+01  2.83493320e+01  2.81599059e+01  2.76959041e+01  2.66593427e+01  7.80362908e+02
  0.00000000e+00  2.84502088e-02  6.18975071e-01  8.27335905e-01  8.13788194e-01  8.16253223e-01  8.30837106e-01  6.18279687e-01  2.84502082e-02  0.00000000e+00  5.76606625e+00
  0.00000000e+00  5.64120151e-02  6.45109067e-01  8.52943355e-01  8.39252118e-01  8.41756866e-01  8.56510899e-01  6.44410444e-01  5.64120145e-02  0.00000000e+00  6.38326613e+00
  0.00000000e+00  1.44984527e-01  7.26511613e-01  9.32984527e-01  9.18906149e-01  9.21515885e-01  9.36726813e-01  7.25804467e-01  1.44984527e-01  0.00000000e+00  8.35645486e+00
  0.00000000e+00  2.49385943e-01  8.25417767e-01  1.03059565e+00  1.01615368e+00  1.01886774e+00  1.03451496e+00  8.24702316e-01  2.49385943e-01  0.00000000e+00  1.08577220e+01
  0.00000000e+00  3.72173896e-01  9.42812211e-01  1.14674583e+00  1.13195532e+00  1.13477395e+00  1.15084213e+00  9.42088666e-01  3.72173896e-01  0.00000000e+00  1.39447997e+01
  0.00000000e+00  5.14438155e-01  1.07989498e+00  1.28261315e+00  1.26748440e+00  1.27040756e+00  1.28688535e+00  1.07916359e+00  5.14438155e-01  0.00000000e+00  1.76726870e+01
  0.00000000e+00  6.77366684e-01  1.23779398e+00  1.43936565e+00  1.42391077e+00  1.42694049e+00  1.44381819e+00  1.23705475e+00  6.77366683e-01  0.00000000e+00  2.20930989e+01
  0.00000000e+00  8.62570751e-01  1.41816529e+00  1.61860749e+00  1.60282369e+00  1.60595776e+00  1.62323889e+00  1.41741846e+00  8.62570747e-01  0.00000000e+00  2.72704093e+01
  0.00000000e+00  1.07252815e+00  1.62346959e+00  1.82282670e+00  1.80671504e+00  1.80995601e+00  1.82763718e+00  1.62271538e+00  1.07252815e+00  0.00000000e+00  3.33040228e+01
  5.83241354e-02  1.29858171e+00  1.84494441e+00  2.04322375e+00  2.02680832e+00  2.03015687e+00  2.04821816e+00  1.84418279e+00  1.29858171e+00  5.83241361e-02  3.99610748e+01
  3.46884359e-01  1.57270301e+00  2.11433470e+00  2.31150611e+00  2.29480482e+00  2.29827041e+00  2.31669754e+00  2.11356545e+00  1.57270301e+00  3.46884359e-01  4.78449415e+01
  6.65386772e-01  1.87943397e+00  2.41645079e+00  2.61251805e+00  2.59552821e+00  2.59911175e+00  2.61791262e+00  2.41567385e+00  1.87943397e+00  6.65386772e-01  5.67141809e+01
  1.01866890e+00  2.22134321e+00  2.75383651e+00  2.94883757e+00  2.93154717e+00  2.93525139e+00  2.95443739e+00  2.75305191e+00  2.22134321e+00  1.01866890e+00  6.67128752e+01
  1.40909040e+00  2.60063401e+00  3.12868001e+00  3.32265653e+00  3.30505755e+00  3.30888368e+00  3.32846536e+00  3.12788794e+00  2.60063401e+00  1.40909040e+00  7.78865004e+01
  1.83872978e+00  3.01933538e+00  3.54303574e+00  3.73599018e+00  3.71808559e+00  3.72203583e+00  3.74201271e+00  3.54223614e+00  3.01933543e+00  1.83872978e+00  9.02854507e+01
  2.31032456e+00  3.48023552e+00  3.99966006e+00  4.19158679e+00  4.17341852e+00  4.17749505e+00  4.19782517e+00  3.99885298e+00  3.48023552e+00  2.31032456e+00  1.03978582e+02
  2.82584554e+00  3.98523850e+00  4.50047385e+00  4.69139954e+00  4.67296107e+00  4.67716484e+00  4.69785613e+00  4.49965933e+00  3.98523850e+00  2.82584554e+00  1.19005148e+02
  3.38791279e+00  4.53697210e+00  5.04808719e+00  5.23802836e+00  5.21932176e+00  5.22365805e+00  5.24471079e+00  5.04726533e+00  4.53697210e+00  3.38791279e+00  1.35422367e+02
  3.99901447e+00  5.13791678e+00  5.64498285e+00  5.83394101e+00  5.81497514e+00  5.81944438e+00  5.84085376e+00  5.64415369e+00  5.13791678e+00  3.99901447e+00  1.53277675e+02
  4.66152160e+00  5.79046349e+00  6.29353341e+00  6.48154466e+00  6.46230338e+00  6.46690829e+00  6.48869083e+00  6.29269694e+00  5.79046349e+00  4.66152160e+00  1.72612158e+02
  5.37807912e+00  6.49715668e+00  6.99632295e+00  7.18338454e+00  7.16388701e+00  7.16862894e+00  7.19077274e+00  6.99547908e+00  6.49715663e+00  5.37807912e+00  1.93469806e+02
  6.15097378e+00  7.26038329e+00  7.75568190e+00  7.94182444e+00  7.92206990e+00  7.92695750e+00  7.94945009e+00  7.75483079e+00  7.26038326e+00  6.15097375e+00  2.15882257e+02
  6.98301125e+00  8.08288083e+00  8.57439063e+00  8.75957597e+00  8.73960028e+00  8.74462747e+00  8.76745114e+00  8.57353237e+00  8.08288082e+00  6.98301129e+00  2.39893499e+02
  7.87637936e+00  8.96685455e+00  9.45457977e+00  9.63892207e+00  9.61873266e+00  9.62390511e+00  9.64705228e+00  9.45371378e+00  8.96685455e+00  7.87637936e+00  2.65520804e+02
  8.83407348e+00  9.91529221e+00  1.03994226e+01  1.05826988e+01  1.05622121e+01  1.05675282e+01  1.05910738e+01  1.03985495e+01  9.91529221e+00  8.83407348e+00  2.92803603e+02
  9.85816578e+00  1.09301927e+01  1.14107134e+01  1.15931777e+01  1.15724555e+01  1.15779237e+01  1.16018175e+01  1.14098334e+01  1.09301927e+01  9.85816575e+00  3.21757166e+02
  1.09510082e+01  1.20140988e+01  1.24909406e+01  1.26724682e+01  1.26516146e+01  1.26572272e+01  1.26813722e+01  1.24900535e+01  1.20140988e+01  1.09510086e+01  3.52396970e+02
  1.21153411e+01  1.31695543e+01  1.36428411e+01  1.38236674e+01  1.38024551e+01  1.38082300e+01  1.38328353e+01  1.36419464e+01  1.31695543e+01  1.21153412e+01  3.84745671e+02
  1.33537723e+01  1.43990405e+01  1.48689796e+01  1.50486735e+01  1.50273593e+01  1.50333118e+01  1.50581480e+01  1.48680790e+01  1.43990405e+01  1.33537723e+01  4.18810385e+02
  1.46679546e+01  1.57046431e+01  1.61710213e+01  1.63500168e+01  1.63284357e+01  1.63345279e+01  1.63597701e+01  1.61701125e+01  1.57046431e+01  1.46679546e+01  4.54598209e+02
  1.60604794e+01  1.70885408e+01  1.75516196e+01  1.77296409e+01  1.77077879e+01  1.77140556e+01  1.77396883e+01  1.75507039e+01  1.70885408e+01  1.60604794e+01  4.92106510e+02
  1.75335604e+01  1.85532200e+01  1.90128810e+01  1.91900636e+01  1.91682051e+01  1.91746425e+01  1.92003903e+01  1.90119584e+01  1.85532200e+01  1.75335604e+01  5.31344649e+02
  1.90890859e+01  2.01003226e+01  2.05566035e+01  2.07330406e+01  2.07108163e+01  2.07174108e+01  2.07436613e+01  2.05556739e+01  2.01003226e+01  1.90890859e+01  5.72293573e+02
  2.07274933e+01  2.17306661e+01  2.21837463e+01  2.23592793e+01  2.23370423e+01  2.23438019e+01  2.23702060e+01  2.21828093e+01  2.17306666e+01  2.07274933e+01  6.14906137e+02
  2.24791508e+01  2.34726750e+01  2.39216090e+01  2.40962183e+01  2.40742710e+01  2.40812479e+01  2.41074637e+01  2.39206664e+01  2.34726750e+01  2.24791508e+01  6.59909841e+02
  2.43760274e+01  2.53561950e+01  2.57993996e+01  2.59727201e+01  2.59511625e+01  2.59582988e+01  2.59842702e+01  2.57984533e+01  2.53561950e+01  2.43760274e+01  7.08044397e+02
  0.00000000e+00  2.75681304e-02  5.90110068e-01  7.92471283e-01  7.77248694e-01  7.79947448e-01  7.96346691e-01  5.89382390e-01  2.75681294e-02  0.00000000e+00  5.10492151e+00
  0.00000000e+00  5.41037776e-02  6.14833153e-01  8.16687301e-01  8.01318417e-01  8.04060264e-01  8.20635799e-01  6.14102190e-01  5.41037765e-02  0.00000000e+00  5.70237359e+00
  0.00000000e+00  1.38027496e-01  6.91927380e-01  8.92470285e-01  8.76715071e-01  8.79572600e-01  8.96614278e-01  6.91187782e-01  1.38027496e-01  0.00000000e+00  7.60907833e+00
  0.00000000e+00  2.37026765e-01  7.85670343e-01  9.84959064e-01  9.68839923e-01  9.71813333e-01  9.89299564e-01  7.84922330e-01  2.37026765e-01  0.00000000e+00  1.00184466e+01
  0.00000000e+00  3.53415947e-01  8.96908922e-01  1.09499205e+00  1.07852752e+00  1.08161715e+00  1.09953048e+00  8.96152688e-01  3.53415947e-01  0.00000000e+00  1.29822027e+01
  0.00000000e+00  4.88156726e-01  1.02669326e+00  1.22362951e+00  1.20680732e+00  1.21001291e+00  1.22836218e+00  1.02592906e+00  4.88156726e-01  0.00000000e+00  1.65491016e+01
  0.00000000e+00  6.42290574e-01  1.17602362e+00  1.37183229e+00  1.35469856e+00  1.35802148e+00  1.37676667e+00  1.17525145e+00  6.42290572e-01  0.00000000e+00  2.07643661e+01
  0.00000000e+00  8.17262195e-01  1.34638785e+00  1.54112439e+00  1.52364976e+00  1.52708833e+00  1.54625771e+00  1.34560796e+00  8.17262189e-01  0.00000000e+00  2.56852011e+01
  0.00000000e+00  1.01530050e+00  1.53998117e+00  1.73367038e+00  1.71587527e+00  1.71943394e+00  1.73900273e+00  1.53919376e+00  1.01530050e+00  0.00000000e+00  3.13998987e+01
  5.51867881e-02  1.22841615e+00  1.74874228e+00  1.94137923e+00  1.92328766e+00  1.92696547e+00  1.94691566e+00  1.74794733e+00  1.22841615e+00  5.51867890e-02  3.76879617e+01
  3.26711283e-01  1.48640881e+00  2.00222051e+00  2.19380647e+00  2.17542920e+00  2.17923625e+00  2.19956284e+00  2.00141776e+00  1.48640881e+00  3.26711283e-01  4.51091515e+01
  6.25942594e-01  1.77454869e+00  2.28597968e+00  2.47647925e+00  2.45782324e+00  2.46176107e+00  2.48246151e+00  2.28516914e+00  1.77454869e+00  6.25942594e-01  5.34329967e+01
